Transaction_ID,Date,Customer_ID,Amount,Category,Subcategory,City,State,Payment_Type
37834,07-02-11,4009610,132.42,Winter Sports,Snowmobiling,Clarksville,Tennessee,credit
37835,07-11-11,4000322,162.71,Exercise & Fitness,Weightlifting Machines,Sunnyvale,California,credit
37836,09-17-11,4001597,25.54,Games,Board Games,Newark,New Jersey,credit
37837,01-10-11,4000651,163.68,Exercise & Fitness,Cardio Machines,Boston,Massachusetts,credit
37838,11-25-11,4003779,80.59,Winter Sports,Luge,Buffalo,New York,credit
37839,05-13-11,4004384,23.49,Games,Poker Chips & Sets,Montgomery,Alabama,credit
37840,09-15-11,4002407,112.52,Water Sports,Swimming,Montgomery,Alabama,credit
37841,08-21-11,4002394,35.18,Games,Dice & Dice Sets,San Jose,California,cash
37842,05-15-11,4004496,169.51,Outdoor Play Equipment,Lawn Water Slides,Charleston,South Carolina,credit
37843,01-09-11,4001445,180.41,Exercise & Fitness,Foam Rollers,New Orleans,Louisiana,credit
37844,11-27-11,4008364,193.34,Games,Dice Games,Huntsville,Alabama,credit
37845,12-11-11,4008117,150.06,Indoor Games,Billiards,Paterson,New Jersey,credit
37846,05-15-11,4003569,145.5,Dancing,Ballet Bars,McKinney,Texas,credit
37847,03-16-11,4007150,167.31,Water Sports,Water Tubing,St. Petersburg,Florida,credit
37848,07-24-11,4009745,168.58,Gymnastics,Gymnastics Bars,Scottsdale,Arizona,credit
37849,03-27-11,4002158,61.82,Gymnastics,Balance Beams,Rockford,Illinois,credit
37850,09-07-11,4002625,120.04,Team Sports,Softball,Colorado Springs,Colorado,credit
37851,01-03-11,4007251,52.98,Gymnastics,Pommel Horses,Santa Ana,California,credit
37852,08-24-11,4005128,10.93,Games,Card Games,Hartford,Connecticut,cash
37853,10-02-11,4001193,163.03,Games,Bingo Sets,New Orleans,Louisiana,credit
37854,12-04-11,4005347,140.06,Outdoor Play Equipment,Playhouses,Alexandria  ,Virginia,credit
37855,04-19-11,4002030,33.46,Winter Sports,Bobsledding,Memphis,Tennessee,cash
37856,04-10-11,4001775,95.73,Water Sports,Windsurfing,McKinney,Texas,credit
37857,06-14-11,4006840,100.48,Outdoor Play Equipment,Lawn Water Slides,Springfield,Illinois,credit
37858,12-13-11,4008626,33.69,Team Sports,Cheerleading,Honolulu  ,Hawaii,cash
37859,10-27-11,4007298,67.53,Team Sports,Football,Lowell,Massachusetts,credit
37860,03-20-11,4004957,11,Team Sports,Softball,Boston,Massachusetts,cash
37861,09-06-11,4009032,74.22,Gymnastics,Gymnastics Protective Gear,Pasadena,Texas,credit
37862,08-12-11,4004206,39.43,Outdoor Recreation,Shooting Games,Vancouver,Washington,cash
37863,01-27-11,4005481,33.47,Outdoor Play Equipment,Water Tables,Houston,Texas,cash
37864,06-30-11,4003757,39.76,Team Sports,Lacrosse,Coral Springs,Florida,cash
37865,10-24-11,4007655,162.59,Jumping,Bungee Jumping,Colorado Springs,Colorado,credit
37866,12-17-11,4008775,7.01,Racquet Sports,Squash,Montgomery,Alabama,cash
37867,02-19-11,4004040,172.01,Outdoor Play Equipment,Outdoor Playsets,Gilbert,Arizona,credit
37868,01-14-11,4007091,88.65,Gymnastics,Balance Beams,Plano,Texas,credit
37869,04-23-11,4003682,149.33,Water Sports,Boating,Orlando,Florida,credit
37870,12-17-11,4004700,143.12,Water Sports,Surfing,Pasadena,Texas,credit
37871,02-05-11,4001451,45.16,Games,Card Games,San Jose,California,cash
37872,02-16-11,4002658,143.26,Water Sports,Towed Water Sports,Brownsville,Texas,credit
37873,01-20-11,4006438,162.73,Winter Sports,Snowshoeing,Memphis,Tennessee,credit
37874,07-09-11,4007289,57.99,Exercise & Fitness,Cardio Machines,Richmond  ,Virginia,credit
37875,12-23-11,4000947,72.43,Combat Sports,Wrestling,Springfield,Illinois,credit
37876,06-14-11,4001990,43.84,Winter Sports,Downhill Skiing,Irving,Texas,cash
37877,10-03-11,4006899,130.6,Gymnastics,Gymnastics Mats,Oklahoma City,Oklahoma,credit
37878,02-23-11,4004101,15.44,Exercise & Fitness,Weightlifting Belts,Irvine,California,cash
37879,11-30-11,4003473,90.27,Indoor Games,Billiards,Richmond  ,Virginia,credit
37880,12-13-11,4006316,39.09,Combat Sports,Fencing,Austin,Texas,cash
37881,09-17-11,4009344,43.14,Outdoor Recreation,Shooting Games,Eugene,Oregon,cash
37882,03-19-11,4009736,134.42,Racquet Sports,Squash,Pittsburgh,Pennsylvania,credit
37883,12-27-11,4002861,197.09,Team Sports,Indoor Volleyball,Oklahoma City,Oklahoma,credit
37884,07-29-11,4009425,30.77,Water Sports,Scuba Diving & Snorkeling,San Antonio,Texas,cash
37885,08-03-11,4006663,39.52,Exercise & Fitness,Exercise Balls,Charleston,South Carolina,cash
37886,03-05-11,4000921,58.59,Combat Sports,Fencing,New York,New York,credit
37887,02-28-11,4000501,30.15,Team Sports,Indoor Volleyball,Buffalo,New York,cash
37888,04-15-11,4009513,73.16,Water Sports,Scuba Diving & Snorkeling,West Valley City,Utah,credit
37889,09-11-11,4003055,116.87,Team Sports,Curling,Nashville  ,Tennessee,credit
37890,06-15-11,4008906,98.32,Outdoor Recreation,Hunting,San Francisco,California,credit
37891,10-18-11,4006576,37.01,Air Sports,Air Suits,Sacramento,California,cash
37892,05-22-11,4005556,183.84,Water Sports,Swimming,Honolulu  ,Hawaii,credit
37893,10-20-11,4000821,98.72,Indoor Games,Darts,Midland,Texas,credit
37894,12-14-11,4009649,124.98,Exercise & Fitness,Abdominal Equipment,Oakland,California,credit
37895,07-24-11,4005615,77.73,Water Sports,Boating,Saint Paul,Minnesota,credit
37896,04-14-11,4005234,40.51,Exercise & Fitness,Free Weights,Milwaukee,Wisconsin,cash
37897,10-24-11,4002200,27.71,Outdoor Play Equipment,Sandboxes,Huntsville,Alabama,cash
37898,05-07-11,4003556,162.57,Games,Mahjong,Hartford,Connecticut,credit
37899,11-17-11,4002336,170.05,Outdoor Play Equipment,Slides,Orange,California,credit
37900,04-05-11,4004719,103.3,Exercise & Fitness,Weight Benches,Long Beach,California,credit
37901,06-06-11,4005971,145.32,Racquet Sports,Badminton,Dallas,Texas,credit
37902,05-04-11,4009550,154.37,Games,Card Games,Irving,Texas,credit
37903,10-01-11,4006763,73.09,Exercise & Fitness,Exercise Balls,Overland Park,Kansas,credit
37904,11-01-11,4007664,42.38,Winter Sports,Bobsledding,Richmond  ,Virginia,credit
37905,06-14-11,4000872,38.65,Exercise & Fitness,Gym Mats,Des Moines,Iowa,credit
37906,01-16-11,4005264,159.58,Outdoor Recreation,Golf,Kansas City,Kansas,credit
37907,05-16-11,4005594,90.64,Racquet Sports,Badminton,Centennial,Colorado,credit
37908,06-30-11,4000569,102.74,Outdoor Recreation,Golf,San Jose,California,credit
37909,08-28-11,4008160,127.2,Exercise & Fitness,Weight Benches,Everett,Washington,credit
37910,07-24-11,4007183,69.94,Dancing,Ballet Bars,Midland,Texas,credit
37911,01-11-11,4000087,198.5,Exercise & Fitness,Medicine Balls,Cincinnati,Ohio,credit
37912,04-02-11,4000864,125.48,Exercise & Fitness,Medicine Balls,Rockford,Illinois,credit
37913,11-13-11,4006079,24.54,Team Sports,Field Hockey,Kansas City,Missouri,credit
37914,08-08-11,4007507,165.52,Indoor Games,Foosball,Tampa,Florida,credit
37915,08-12-11,4008998,5.06,Water Sports,Scuba Diving & Snorkeling,Anaheim,California,credit
37916,10-04-11,4000526,124.04,Gymnastics,Springboards,Sacramento,California,credit
37917,06-27-11,4002085,6.95,Gymnastics,Gymnastics Protective Gear,Newark,New Jersey,credit
37918,08-13-11,4005035,116.28,Racquet Sports,Squash,Milwaukee,Wisconsin,credit
37919,06-18-11,4005834,7.62,Winter Sports,Downhill Skiing,Dallas,Texas,credit
37920,02-08-11,4002774,93.81,Water Sports,Bodyboarding,Midland,Texas,credit
37921,10-23-11,4008967,173.36,Exercise & Fitness,Weight Benches,McKinney,Texas,credit
37922,08-24-11,4004860,177.43,Exercise & Fitness,Exercise Balls,Colorado Springs,Colorado,credit
37923,06-17-11,4009850,176.58,Team Sports,Cheerleading,Springfield,Illinois,credit
37924,04-22-11,4006631,74.45,Outdoor Play Equipment,Sandboxes,Jackson,Mississippi,credit
37925,04-18-11,4001176,177.35,Games,Dice & Dice Sets,Baltimore,Maryland,credit
37926,06-25-11,4003688,140.94,Exercise & Fitness,Abdominal Equipment,McKinney,Texas,credit
37927,12-14-11,4006987,102.17,Outdoor Recreation,Shooting Games,Newark,New Jersey,credit
37928,01-01-11,4005396,151.75,Team Sports,Softball,Montgomery,Alabama,credit
37929,06-01-11,4006845,39.03,Exercise & Fitness,Weightlifting Gloves,Las Vegas,Nevada,credit
37930,03-08-11,4004459,99.41,Outdoor Recreation,Geocaching,Alexandria  ,Virginia,credit
37931,08-09-11,4004736,33.09,Team Sports,Baseball,Houston,Texas,credit
37932,06-11-11,4001404,123.87,Outdoor Recreation,Deck Shuffleboard,New Orleans,Louisiana,credit
37933,11-09-11,4004211,30.84,Indoor Games,Table Shuffleboard,Phoenix,Arizona,credit
37934,04-20-11,4006533,75.09,Outdoor Recreation,Geocaching,Paterson,New Jersey,credit
37935,03-20-11,4002856,113.45,Outdoor Recreation,Track & Field,Memphis,Tennessee,credit
37936,02-04-11,4000567,161.16,Team Sports,Cheerleading,Denton,Texas,credit
37937,07-30-11,4006696,47.83,Indoor Games,Table Shuffleboard,Washington,District of Columbia,credit
37938,06-14-11,4001098,172.51,Winter Sports,Luge,Sunnyvale,California,credit
37939,06-19-11,4008485,78.87,Outdoor Recreation,Rock Climbing,Everett,Washington,credit
37940,09-11-11,4008329,134.58,Winter Sports,Sledding,Saint Paul,Minnesota,credit
37941,09-12-11,4006248,174.23,Jumping,Pogo Sticks,Cincinnati,Ohio,credit
37942,11-09-11,4006769,17.39,Gymnastics,Gymnastics Mats,Detroit,Michigan,cash
37943,09-26-11,4005371,149.38,Exercise & Fitness,Medicine Balls,Indianapolis ,Indiana,credit
37944,08-05-11,4008896,23.76,Puzzles,Jigsaw Puzzles,Cincinnati,Ohio,cash
37945,04-14-11,4003038,53.91,Team Sports,Soccer,Orlando,Florida,credit
37946,09-20-11,4002086,82.06,Gymnastics,Gymnastics Bars,Montgomery,Alabama,credit
37947,05-12-11,4006465,145.66,Games,Portable Electronic Games,Tampa,Florida,credit
37948,07-07-11,4003472,173.92,Indoor Games,Darts,Louisville,Kentucky,credit
37949,10-25-11,4000367,178.6,Exercise & Fitness,Weightlifting Machines,Louisville,Kentucky,credit
37950,01-02-11,4008676,129.09,Exercise & Fitness,Medicine Balls,Irving,Texas,credit
37951,03-17-11,4004920,46.94,Outdoor Recreation,Ice Climbing,Midland,Texas,cash
37952,09-10-11,4005991,44.12,Racquet Sports,Racquetball,Phoenix,Arizona,cash
37953,07-28-11,4005374,118.19,Winter Sports,Bobsledding,Denton,Texas,credit
37954,04-11-11,4009741,94.71,Outdoor Recreation,Shooting Games,Honolulu  ,Hawaii,credit
37955,01-17-11,4004783,47.24,Games,Bingo Sets,Centennial,Colorado,cash
37956,07-21-11,4003941,14.67,Team Sports,Indoor Volleyball,Columbia,Missouri,cash
37957,02-21-11,4008142,183.07,Air Sports,Hang Gliding,New Orleans,Louisiana,credit
37958,11-01-11,4005233,12,Water Sports,Swimming,Nashville  ,Tennessee,cash
37959,12-12-11,4002952,178.27,Water Sports,Swimming,St. Louis  ,Missouri,credit
37960,07-12-11,4006726,176.92,Gymnastics,Gymnastics Bars,Pasadena,California,credit
37961,02-13-11,4006844,153.96,Outdoor Play Equipment,Swing Sets,Charleston,South Carolina,credit
37962,02-07-11,4002504,21.21,Jumping,Pogo Sticks,Springfield,Illinois,cash
37963,10-28-11,4009854,170.17,Team Sports,Field Hockey,New York,New York,credit
37964,10-30-11,4003796,61.19,Exercise & Fitness,Weightlifting Gloves,New Orleans,Louisiana,credit
37965,04-12-11,4006078,95.03,Jumping,Pogo Sticks,New York,New York,credit
37966,10-24-11,4003751,19.83,Team Sports,Team Handball,Oakland,California,cash
37967,05-13-11,4002858,197.74,Outdoor Play Equipment,Swing Sets,Denton,Texas,credit
37968,03-03-11,4002998,36.29,Exercise & Fitness,Abdominal Equipment,Centennial,Colorado,cash
37969,08-16-11,4008419,5.83,Gymnastics,Balance Beams,Brownsville,Texas,cash
37970,12-29-11,4005686,39.85,Games,Dominoes,Hartford,Connecticut,cash
37971,10-24-11,4006458,167.34,Team Sports,Softball,Coral Springs,Florida,credit
37972,05-03-11,4002914,143.54,Outdoor Recreation,Motorsports,Phoenix,Arizona,credit
37973,05-29-11,4005914,123.07,Outdoor Recreation,Motorsports,Austin,Texas,credit
37974,02-13-11,4005012,177.07,Water Sports,Bodyboarding,Plano,Texas,credit
37975,06-11-11,4007785,160.75,Outdoor Recreation,Track & Field,Saint Paul,Minnesota,credit
37976,10-12-11,4005268,33.54,Outdoor Play Equipment,Sandboxes,Phoenix,Arizona,cash
37977,06-23-11,4000783,17.69,Water Sports,Kitesurfing,Green Bay,Wisconsin,cash
37978,01-31-11,4009881,54.05,Jumping,Pogo Sticks,Orlando,Florida,credit
37979,01-29-11,4000800,14.53,Winter Sports,Bobsledding,West Valley City,Utah,cash
37980,11-03-11,4004783,80.09,Puzzles,Mechanical Puzzles,Irving,Texas,credit
37981,05-25-11,4009505,187.37,Indoor Games,Bowling,Pasadena,California,credit
37982,11-24-11,4003545,33.38,Team Sports,Soccer,Kansas City,Missouri,cash
37983,10-14-11,4004357,109.09,Indoor Games,Bowling,Birmingham,Alabama,credit
37984,05-22-11,4009324,158.43,Jumping,Trampolines,McKinney,Texas,credit
37985,05-21-11,4001915,49.19,Exercise & Fitness,Weightlifting Machines,Lexington,Kentucky,cash
37986,01-06-11,4005626,156.43,Exercise & Fitness,Yoga & Pilates,Tampa,Florida,credit
37987,09-05-11,4009113,134.06,Team Sports,Cricket,Columbia,South Carolina,credit
37988,01-12-11,4006765,108.39,Outdoor Recreation,Rock Climbing,Lowell,Massachusetts,credit
37989,06-10-11,4001958,91.58,Jumping,Bungee Jumping,Richmond  ,Virginia,credit
37990,04-05-11,4006173,100.17,Team Sports,Curling,Long Beach,California,credit
37991,10-02-11,4001743,116.13,Winter Sports,Snowboarding,Seattle,Washington,credit
37992,11-24-11,4004433,182.82,Winter Sports,Bobsledding,Pasadena,California,credit
37993,12-16-11,4008466,18.54,Combat Sports,Martial Arts,Charlotte,North Carolina,cash
37994,04-07-11,4006182,140.49,Combat Sports,Boxing,Philadelphia,Pennsylvania,credit
37995,12-03-11,4007917,68.41,Outdoor Recreation,Shooting Games,Lincoln,Nebraska,credit
37996,03-08-11,4004946,112.35,Exercise & Fitness,Weightlifting Belts,Madison,Wisconsin,credit
37997,11-13-11,4007590,48.5,Outdoor Play Equipment,Water Tables,Stamford,Connecticut,cash
37998,01-31-11,4006396,104.8,Team Sports,Cricket,Nashville  ,Tennessee,credit
37999,09-02-11,4009329,104.13,Indoor Games,Table Shuffleboard,Reno,Nevada,credit
38000,05-11-11,4001815,44.48,Water Sports,Towed Water Sports,Saint Paul,Minnesota,credit
38001,06-02-11,4002956,28.83,Exercise & Fitness,Gym Mats,Berkeley,California,credit
38002,05-09-11,4000440,144.73,Games,Bingo Sets,Washington,District of Columbia,credit
38003,04-13-11,4005820,110.17,Outdoor Recreation,Shooting Games,Centennial,Colorado,credit
38004,01-01-11,4007106,132.94,Outdoor Recreation,Equestrian,Philadelphia,Pennsylvania,credit
38005,11-21-11,4008125,30.76,Games,Dominoes,Salem,Oregon,credit
38006,02-14-11,4008031,71.68,Games,Bingo Sets,Stamford,Connecticut,credit
38007,03-09-11,4001010,159.51,Exercise & Fitness,Free Weights,Birmingham,Alabama,credit
38008,07-26-11,4006047,192.28,Exercise & Fitness,Medicine Balls,Cincinnati,Ohio,credit
38009,11-27-11,4000158,133.14,Outdoor Play Equipment,Slides,Orange,California,credit
38010,11-21-11,4005369,77.63,Outdoor Recreation,Shooting Games,Omaha,Nebraska,credit
38011,10-22-11,4003810,8.78,Racquet Sports,Tennis,Orange,California,credit
38012,05-26-11,4006207,17.92,Indoor Games,Darts,Newark,New Jersey,credit
38013,05-26-11,4005915,171.59,Outdoor Recreation,Cycling,Colorado Springs,Colorado,credit
38014,11-08-11,4001572,148.12,Jumping,Trampolines,El Paso,Texas,credit
38015,03-24-11,4004330,170.77,Racquet Sports,Racquetball,Columbia,South Carolina,credit
38016,07-03-11,4003159,162.94,Team Sports,Cricket,Westminster,Colorado,credit
38017,02-10-11,4009446,38.15,Outdoor Recreation,Skating,Lowell,Massachusetts,credit
38018,10-12-11,4004605,6.05,Outdoor Recreation,Skating,Berkeley,California,credit
38019,01-14-11,4007429,38.03,Indoor Games,Foosball,Chicago,Illinois,credit
38020,03-26-11,4008423,15.39,Gymnastics,Gymnastics Bars,Indianapolis ,Indiana,credit
38021,02-20-11,4002932,199.4,Exercise & Fitness,Free Weight Bars,West Valley City,Utah,credit
38022,02-02-11,4002412,16.67,Games,Mahjong,St. Petersburg,Florida,credit
38023,02-28-11,4005046,197.52,Exercise & Fitness,Free Weights,Washington,District of Columbia,credit
38024,03-26-11,4008438,143.34,Dancing,Ballet Bars,Midland,Texas,credit
38025,02-20-11,4007262,69.01,Outdoor Recreation,Tetherball,Scottsdale,Arizona,credit
38026,12-21-11,4005672,32.95,Outdoor Recreation,Tetherball,Oklahoma City,Oklahoma,credit
38027,08-17-11,4001440,7.07,Gymnastics,Gymnastics Protective Gear,Midland,Texas,credit
38028,05-08-11,4003331,69.22,Outdoor Recreation,Running,Colorado Springs,Colorado,credit
38029,11-04-11,4003099,33.51,Outdoor Recreation,Lawn Games,Jacksonville ,Florida,credit
38030,05-09-11,4000795,149.47,Racquet Sports,Racquetball,Seattle,Washington,credit
38031,01-28-11,4009485,102.69,Exercise & Fitness,Weightlifting Belts,Colorado Springs,Colorado,credit
38032,03-22-11,4008090,180.9,Team Sports,Basketball,Scottsdale,Arizona,credit
38033,11-14-11,4007070,87.54,Team Sports,Football,Stamford,Connecticut,credit
38034,07-28-11,4004459,189.29,Indoor Games,Darts,Stamford,Connecticut,credit
38035,04-26-11,4006140,36.63,Outdoor Play Equipment,Sandboxes,Hampton  ,Virginia,credit
38036,06-22-11,4001694,108.44,Team Sports,Cricket,Milwaukee,Wisconsin,credit
38037,03-07-11,4000521,12.45,Jumping,Bungee Jumping,San Francisco,California,credit
38038,06-13-11,4009377,188.65,Outdoor Recreation,Rock Climbing,Irvine,California,credit
38039,04-25-11,4001562,148.93,Water Sports,Scuba Diving & Snorkeling,Oklahoma City,Oklahoma,credit
38040,03-25-11,4006303,138.39,Outdoor Recreation,Cycling,Lincoln,Nebraska,credit
38041,03-28-11,4006735,124.33,Jumping,Pogo Sticks,Jacksonville ,Florida,credit
38042,04-08-11,4001935,133.75,Outdoor Recreation,Motorsports,Rockford,Illinois,credit
38043,11-19-11,4003608,145.53,Outdoor Play Equipment,Sandboxes,Jacksonville ,Florida,credit
38044,09-16-11,4008196,161.37,Team Sports,Cheerleading,Des Moines,Iowa,credit
38045,07-12-11,4006837,54.7,Indoor Games,Ping Pong,Las Vegas,Nevada,credit
38046,10-23-11,4003724,120.86,Exercise & Fitness,Weightlifting Machines,Lowell,Massachusetts,credit
38047,08-28-11,4002596,18.86,Exercise & Fitness,Weight Benches,Denver  ,Colorado,cash
38048,03-20-11,4005756,28.53,Outdoor Recreation,Disc Golf,Atlanta,Georgia,cash
38049,02-18-11,4003376,99.08,Water Sports,Bodyboarding,Cambridge,Massachusetts,credit
38050,04-23-11,4008674,62.56,Exercise & Fitness,Free Weights,Everett,Washington,credit
38051,03-22-11,4005329,31.69,Water Sports,Windsurfing,Columbus,Georgia,cash
38052,10-06-11,4005945,148.98,Team Sports,Team Handball,Kansas City,Kansas,credit
38053,01-01-11,4002390,25.6,Outdoor Recreation,Disc Golf,Lexington,Kentucky,cash
38054,06-30-11,4007861,17.64,Indoor Games,Ping Pong,Kansas City,Kansas,cash
38055,10-25-11,4002083,7.51,Winter Sports,Downhill Skiing,Detroit,Michigan,cash
38056,12-03-11,4002052,21.91,Games,Board Games,Birmingham,Alabama,cash
38057,11-25-11,4007036,147.21,Gymnastics,Gymnastics Bars,Dayton,Ohio,credit
38058,07-23-11,4000575,185.37,Outdoor Recreation,Running,San Jose,California,credit
38059,09-16-11,4001210,90.36,Outdoor Play Equipment,Water Tables,Flint,Michigan,credit
38060,02-22-11,4004976,40.77,Dancing,Ballet Bars,Kansas City,Missouri,cash
38061,03-29-11,4001779,122.95,Winter Sports,Snowboarding,Jackson,Mississippi,credit
38062,12-09-11,4002676,11.93,Indoor Games,Billiards,Hampton  ,Virginia,cash
38063,02-06-11,4003079,189.2,Team Sports,Rugby,New Orleans,Louisiana,credit
38064,01-30-11,4008401,56.26,Winter Sports,Sledding,Eugene,Oregon,credit
38065,08-29-11,4000983,194.74,Outdoor Recreation,Fishing,El Paso,Texas,credit
38066,04-15-11,4005852,72.32,Outdoor Recreation,Geocaching,Dayton,Ohio,credit
38067,06-22-11,4009288,81.13,Games,Dice Games,Montgomery,Alabama,credit
38068,11-17-11,4007513,130.06,Racquet Sports,Squash,Santa Ana,California,credit
38069,10-29-11,4008862,142.54,Racquet Sports,Racquetball,Green Bay,Wisconsin,credit
38070,11-04-11,4003252,85.14,Exercise & Fitness,Exercise Bands,Detroit,Michigan,credit
38071,06-05-11,4007954,39.76,Winter Sports,Cross-Country Skiing,Cleveland,Ohio,cash
38072,05-20-11,4004281,193.11,Racquet Sports,Tennis,Cincinnati,Ohio,credit
38073,10-30-11,4008661,6.93,Exercise & Fitness,Cardio Machines,Berkeley,California,cash
38074,10-16-11,4001335,5.51,Outdoor Recreation,Skateboarding,Dallas,Texas,cash
38075,04-03-11,4002905,93.98,Gymnastics,Balance Beams,Honolulu  ,Hawaii,credit
38076,08-17-11,4000665,64.67,Water Sports,Boating,Saint Paul,Minnesota,credit
38077,05-30-11,4004154,43.52,Outdoor Recreation,Hunting,Lowell,Massachusetts,cash
38078,10-14-11,4000128,67.48,Racquet Sports,Tennis,Atlanta,Georgia,credit
38079,01-30-11,4002193,68.73,Gymnastics,Pommel Horses,Honolulu  ,Hawaii,credit
38080,09-06-11,4002830,187.26,Gymnastics,Gymnastics Bars,Overland Park,Kansas,credit
38081,08-30-11,4009328,10.11,Puzzles,Jigsaw Puzzles,Irving,Texas,cash
38082,12-27-11,4007510,82.45,Games,Card Games,Madison,Wisconsin,credit
38083,12-03-11,4004161,128.51,Combat Sports,Martial Arts,Omaha,Nebraska,credit
38084,02-18-11,4001298,192.34,Combat Sports,Boxing,Eugene,Oregon,credit
38085,11-02-11,4000417,187.38,Outdoor Recreation,Shooting Games,Charleston,South Carolina,credit
38086,06-13-11,4003312,108.47,Winter Sports,Snowshoeing,Los Angeles,California,credit
38087,10-20-11,4007998,44.98,Indoor Games,Foosball,St. Louis  ,Missouri,cash
38088,01-26-11,4000515,97.68,Gymnastics,Gymnastics Mats,Charlotte,North Carolina,credit
38089,09-01-11,4005666,114.75,Winter Sports,Snowshoeing,Westminster,Colorado,credit
38090,07-13-11,4009935,82.44,Gymnastics,Gymnastics Protective Gear,West Valley City,Utah,credit
38091,12-07-11,4001408,109,Team Sports,Softball,Honolulu  ,Hawaii,credit
38092,05-27-11,4006644,54.12,Exercise & Fitness,Exercise Balls,Centennial,Colorado,credit
38093,12-12-11,4009100,63.13,Indoor Games,Billiards,Columbia,Missouri,credit
38094,07-16-11,4005483,167.95,Indoor Games,Air Hockey,Los Angeles,California,credit
38095,03-15-11,4001969,147.88,Racquet Sports,Tennis,Sunnyvale,California,credit
38096,10-09-11,4007342,112.76,Indoor Games,Foosball,Vancouver,Washington,credit
38097,03-09-11,4006058,56.6,Outdoor Recreation,Running,Paterson,New Jersey,credit
38098,02-26-11,4004642,35.78,Outdoor Recreation,Shooting Games,Pittsburgh,Pennsylvania,cash
38099,03-06-11,4005871,61.96,Outdoor Recreation,Rock Climbing,Columbus,Ohio,credit
38100,02-09-11,4006411,22.91,Exercise & Fitness,Weightlifting Machines,San Diego,California,credit
38101,10-08-11,4008381,14.63,Outdoor Recreation,Shooting Games,Salem,Oregon,credit
38102,10-25-11,4009978,51.86,Racquet Sports,Racquetball,Montgomery,Alabama,credit
38103,07-14-11,4007075,115.08,Jumping,Bungee Jumping,Irvine,California,credit
38104,01-14-11,4005087,151.02,Exercise & Fitness,Cardio Machines,Columbus,Georgia,credit
38105,07-04-11,4006312,141.69,Water Sports,Windsurfing,Tampa,Florida,credit
38106,04-03-11,4009633,119.3,Exercise & Fitness,Cardio Machine Accessories,Sunnyvale,California,credit
38107,01-22-11,4001716,36.43,Outdoor Recreation,Fishing,Portland,Oregon,credit
38108,01-25-11,4008691,42.79,Outdoor Play Equipment,Outdoor Playsets,Dayton,Ohio,credit
38109,04-10-11,4005819,5.41,Team Sports,Cricket,Los Angeles,California,credit
38110,10-14-11,4007577,5.63,Exercise & Fitness,Free Weights,Boston,Massachusetts,credit
38111,04-28-11,4009727,86.3,Winter Sports,Downhill Skiing,St. Louis  ,Missouri,credit
38112,05-31-11,4000444,42.63,Team Sports,Cheerleading,Columbus,Georgia,credit
38113,04-30-11,4000531,159.23,Water Sports,Towed Water Sports,Jersey City,New Jersey,credit
38114,12-04-11,4005899,110.64,Winter Sports,Downhill Skiing,West Valley City,Utah,credit
38115,10-24-11,4001275,176,Jumping,Jumping Stilts,Cambridge,Massachusetts,credit
38116,10-07-11,4008468,198.62,Gymnastics,Gymnastics Mats,Alexandria  ,Virginia,credit
38117,12-23-11,4001124,34.39,Team Sports,Beach Volleyball,Anaheim,California,credit
38118,12-14-11,4001017,172.04,Exercise & Fitness,Jump Ropes,New Orleans,Louisiana,credit
38119,06-02-11,4002170,66.84,Team Sports,Team Handball,Flint,Michigan,credit
38120,02-28-11,4008274,170.52,Outdoor Recreation,Equestrian,Baltimore,Maryland,credit
38121,06-01-11,4002608,125.85,Water Sports,Bodyboarding,Irving,Texas,credit
38122,12-19-11,4003326,47.23,Exercise & Fitness,Exercise Balls,New York,New York,credit
38123,04-15-11,4002392,35.52,Outdoor Play Equipment,Outdoor Playsets,Lexington,Kentucky,credit
38124,05-04-11,4007236,94.33,Outdoor Play Equipment,Sandboxes,San Jose,California,credit
38125,01-03-11,4003007,40.18,Team Sports,Baseball,Midland,Texas,credit
38126,10-02-11,4001144,193.86,Exercise & Fitness,Weight Benches,Phoenix,Arizona,credit
38127,05-27-11,4006201,52.77,Team Sports,Cricket,Philadelphia,Pennsylvania,credit
38128,08-20-11,4006532,158.73,Winter Sports,Snowshoeing,Honolulu  ,Hawaii,credit
38129,09-30-11,4009107,137.78,Racquet Sports,Squash,Boise,Idaho,credit
38130,07-25-11,4002630,79.9,Outdoor Recreation,Fishing,Salt Lake City,Utah,credit
38131,09-30-11,4008649,183.82,Outdoor Play Equipment,Playhouses,Columbus,Georgia,credit
38132,06-14-11,4003433,111.68,Outdoor Play Equipment,Swing Sets,Columbus,Georgia,credit
38133,05-29-11,4002582,105.14,Team Sports,Indoor Volleyball,El Paso,Texas,credit
38134,06-29-11,4007569,95.56,Winter Sports,Sledding,Pasadena,California,credit
38135,06-27-11,4004514,178.86,Outdoor Play Equipment,Lawn Water Slides,Omaha,Nebraska,credit
38136,11-21-11,4005100,69.42,Team Sports,Team Handball,Brownsville,Texas,credit
38137,07-20-11,4009204,166.72,Team Sports,Hockey,Orlando,Florida,credit
38138,09-01-11,4009876,94.67,Water Sports,Whitewater Rafting,Jersey City,New Jersey,credit
38139,06-25-11,4001700,17.9,Dancing,Ballet Bars,Washington,District of Columbia,credit
38140,12-11-11,4000034,65.53,Water Sports,Swimming,Lowell,Massachusetts,credit
38141,11-05-11,4006382,64.12,Gymnastics,Balance Beams,Flint,Michigan,credit
